trip_id,started_at,ended_at,start_station_name,end_station_name,bike_id,user_type,user_birth_year,price
113421,11/01/2026 10:34,11/01/2026 10:41,City Hall,City Hall,1300,member,1988,0.00
113422,11/01/2026 10:38,11/01/2026 10:44,Gasometer Park,Hillcrest Point,1250,member,1971,0.00
113423,11/01/2026 10:52,11/01/2026 11:14,Northgate Transit Hub,Grand & 3rd,1262,casual,2000,4.45
113424,11/01/2026 10:55,11/01/2026 11:20,Northgate Transit Hub,City Hall,1240,casual,1983,4.90
113425,11/01/2026 12:12,11/01/2026 12:58,Old Town Square,Marina Green,1217,casual,2006,7.90
113426,11/01/2026 13:29,11/01/2026 13:41,City Hall,Old Town Square,1007,member,,0.00
113427,11/01/2026 13:42,11/01/2026 14:15,Student Commons,student commons,1274,casual,1984,6.10
113428,11/01/2026 14:11,11/01/2026 14:29,Pier 12,Birchwood Terrace,1116,casual,1976,3.70
113429,11/01/2026 14:55,11/01/2026 15:10,Aurora & 22nd ,Athletics Center,1249,casual,1960,3.25
113430,11/01/2026 16:04,11/01/2026 16:10,Seawall Promenade,Science Quad,1315,Member,1994,0.00
113431,11/01/2026 16:29,11/01/2026 16:49,Poplar Circle,Foundry District,1242,member,1999,0.00
113432,11/01/2026 16:40,11/01/2026 19:29,Gasometer Park,Steelworks Gate,1280,casual,1986,26.35
113433,11/01/2026 16:48,11/01/2026 16:55,Aurora & 40th,Student Commons,1185,member,1973,0.00
113434,11/01/2026 17:29,11/01/2026 17:44,Old Town Square,Gasometer Park,1072,casual,1979,3.25
113435,11/01/2026 18:00,11/01/2026 18:24,Opera House,Fountain Court,1073,casual,1997,4.75
113436,11/01/2026 18:29,11/01/2026 18:50,Old Town Square,King's Cross Lane,1040,casual,1989,4.30
113437,11/01/2026 19:18,11/01/2026 19:42,Marina Green,University Gate,1233,member,1978,0.00
113438,11/01/2026 19:55,11/01/2026 20:07,Central Station,Old Town Square,1047,member,1994,0.00
113439,12/01/2026 05:26,12/01/2026 05:40,Old Town Square,City Hall,1150,member,1993,0.00
113440,12/01/2026 06:34,12/01/2026 06:45,Kayak Launch,Harbor East,1252,member,1978,0.00
113441,12/01/2026 07:20,12/01/2026 07:30,Steelworks Gate,King's Cross Lane,1163,Member,1992,0.00
113442,12/01/2026 07:36,12/01/2026 07:43,Steelworks Gate ,Opera House,1283,member,1984,0.00
113443,12/01/2026 08:08,12/01/2026 08:26,Old Mill Crossing,Gasometer Park,1316,member,1981,0.00
113444,12/01/2026 08:22,12/01/2026 08:54,Harbor East,Dockside Market,1120,casual,1967,5.95
113445,12/01/2026 08:33,12/01/2026 08:53,Gasometer Park,Harbor East,1310,casual,1973,4.15
113446,12/01/2026 08:42,12/01/2026 09:05,Old Town Square,Student Commons,1280,casual,1991,4.45
113447,12/01/2026 09:39,12/01/2026 09:54,Old Town Square,Old Mill Crossing,1004,casual,1989,3.40
113448,12/01/2026 10:56,12/01/2026 11:27,Observatory Hill,Observatory Hill,1245,Member,1989,0.00
113449,12/01/2026 12:52,12/01/2026 13:04,Westfield Green,Pier 12,1118,member,1982,0.00
113450,12/01/2026 13:18,12/01/2026 13:30,Steelworks Gate,Steelworks Gate,1016,member,1972,0.00
113451,12/01/2026 14:16,12/01/2026 14:26,Dockside Market,Dockside Market,1255,member,2004,0.00
113452,12/01/2026 14:37,12/01/2026 14:47,Athletics Center,Athletics Center,1158,member,2004,0.00
113453,12/01/2026 15:33,12/01/2026 15:46,Marina Green,Botanic Gardens,1004,member,1985,0.00
113454,12/01/2026 15:50,12/01/2026 15:56,Sunset Boulevard,University Gate,1275,member,1981,0.00
113455,12/01/2026 16:36,12/01/2026 16:49,Central Station,Central Station,1023,casual,1989,2.95
113456,12/01/2026 17:12,12/01/2026 17:18,Warehouse Row,Central Station,1277,member,1988,0.00
113457,12/01/2026 18:41,12/01/2026 18:47,Cobbler's Row,Warehouse Row,1208,member,1989,0.00
113458,12/01/2026 19:08,12/01/2026 19:28,Observatory Hill,Ferry Landing,1056,Casual,1981,4.15
113459,12/01/2026 19:08,12/01/2026 19:18,Steelworks Gate ,Student Commons,1216,Casual,1993,2.50
113460,12/01/2026 19:56,12/01/2026 20:12,Old Town Square,Old Town Square,1273,Member,,0.00
113461,12/01/2026 21:32,12/01/2026 21:50,Aurora & 22nd,Summit Ridge,1194,casual,1990,3.85
113462,13/01/2026 06:05,13/01/2026 06:21,Gasometer Park,Riverside Walk,1058,casual,1987,3.40
113463,13/01/2026 07:06,13/01/2026 07:17,Opera House,Cedar Park Loop,1015,member,1972,0.00
113464,13/01/2026 08:27,13/01/2026 08:34,Cedar Park Loop,Marina Green,1314,member,1968,0.00
113465,13/01/2026 10:55,13/01/2026 11:15,Dockside Market,University Gate,1272,Casual,2003,4.00
113466,13/01/2026 13:02,13/01/2026 13:21,Old Town Square,Old Town Square,1187,member,1983,0.00
113467,13/01/2026 13:15,13/01/2026 13:34,Pier 12,DOCKSIDE MARKET,1026,casual,1974,3.85
113468,13/01/2026 13:35,13/01/2026 13:47,Student Commons,Library Mall,1128,casual,1970,2.95
113469,13/01/2026 13:39,13/01/2026 14:18,Central Station,Gasometer Park,1248,member,1985,0.00
113470,13/01/2026 14:37,13/01/2026 15:19,University Gate,Old Town Square,1224,Casual,1956,7.30
113471,13/01/2026 15:39,13/01/2026 15:47,Aurora & 22nd,Central Station,1046,member,1993,0.00
113472,13/01/2026 16:06,13/01/2026 16:13,Cobbler's Row,Warehouse Row,1238,member,1992,0.00
113473,13/01/2026 16:28,13/01/2026 16:33,Old Town Square,Old Town Square,1225,member,1959,0.00
113474,13/01/2026 16:38,13/01/2026 16:53,King's Cross Lane,Campus North,1255,member,1973,0.00
113475,13/01/2026 16:51,13/01/2026 17:05,Student Commons,Library Mall,1216,member,1997,0.00
113476,13/01/2026 16:51,13/01/2026 17:02,Botanic Gardens,Kayak Launch,1035,member,1991,0.00
113477,13/01/2026 17:09,13/01/2026 17:21,Gasometer Park,Old Town Square,1262,Member,1973,0.00
113478,13/01/2026 17:11,13/01/2026 17:32,Cedar Park Loop,Old Town Square,1063,casual,1990,4.15
113479,13/01/2026 17:17,13/01/2026 17:30,Northgate Transit Hub,Westfield Green,1020,casual,1974,3.10
113480,13/01/2026 17:25,13/01/2026 17:42,Northgate Transit Hub,Cobbler's Row,1221,member,1997,0.00
113481,13/01/2026 17:25,13/01/2026 17:32,Ferry Meadow,Science Quad,1231,member,1991,0.00
113482,13/01/2026 17:30,13/01/2026 18:01,Old Town Square,City Hall,1217,casual,2001,5.65
113483,13/01/2026 17:51,13/01/2026 17:55,Athletics Center,GASOMETER PARK,1233,member,1985,0.00
113484,13/01/2026 17:56,13/01/2026 18:25,Botanic Gardens,Old Town Square,1138,Member,1986,0.00
113485,13/01/2026 19:33,13/01/2026 20:06,Old Town Square,Lighthouse Point,1177,Casual,1994,6.10
113486,13/01/2026 19:40,13/01/2026 19:43,Rosemont & 5th,Rosemont & 5th,1269,member,1982,0.00
113487,13/01/2026 19:51,13/01/2026 20:12,Old Town Square,Gasometer Park,1249,Member,2003,0.00
113488,14/01/2026 00:07,14/01/2026 00:42,Maple Grove,City Hall,1262,member,1980,0.00
113489,14/01/2026 06:30,14/01/2026 06:37,Athletics Center,Summit Ridge,1016,member,1994,0.00
113490,14/01/2026 07:03,14/01/2026 07:21,City Hall,Athletics Center,1285,casual,1957,3.70
113491,14/01/2026 07:20,14/01/2026 07:29,Botanic Gardens,Student Commons,1028,Member,1964,0.00
113492,14/01/2026 07:48,14/01/2026 07:58,Union Plaza,Sunset Boulevard,1315,Member,1975,0.00
113493,14/01/2026 08:04,14/01/2026 08:33,University Gate,Old Town Square,1030,casual,1998,5.50
113494,14/01/2026 09:36,14/01/2026 09:46,Sunset Boulevard,Athletics Center,1047,casual,1987,2.65
113495,14/01/2026 10:13,14/01/2026 10:26,University Gate,Old Mill Crossing,1079,member,1987,0.00
113496,14/01/2026 12:16,14/01/2026 12:25,Steelworks Gate,Central Station,1162,casual,1992,2.35
113497,14/01/2026 12:51,14/01/2026 12:57,Old Town Square,Athletics Center,1048,member,1990,0.00
113498,14/01/2026 13:54,14/01/2026 14:01,Old Town Square,Cedar Park Loop,1312,member,1983,0.00
113499,14/01/2026 14:02,14/01/2026 14:08,Student Commons,Riverside Walk,1025,MEMBER,1962,0.00
113500,14/01/2026 14:53,14/01/2026 15:05,Sunset Boulevard,sunset boulevard,1005,member,2001,0.00
113501,14/01/2026 15:25,14/01/2026 15:36,Athletics Center,Kayak Launch,1238,member,1995,0.00
113502,14/01/2026 16:08,14/01/2026 16:16,Old Town Square,Heron Park,1165,member,1989,0.00
113503,14/01/2026 16:28,14/01/2026 17:22,Student Commons,Pier 12,1051,casual,1998,9.10
113504,14/01/2026 16:44,14/01/2026 17:39,Student Commons,Athletics Center,1098,casual,1974,9.25
113505,14/01/2026 17:05,14/01/2026 17:46,Merchant Hall,Ferry Landing,1093,member,1983,0.00
113506,14/01/2026 17:11,14/01/2026 17:23,Botanic Gardens,Birchwood Terrace,1304,member,1992,0.00
113507,14/01/2026 17:20,14/01/2026 17:26,Old Mill Crossing,Gasometer Park,1051,member,1990,0.00
113508,14/01/2026 17:39,14/01/2026 17:48,Harbor East,King's Cross Lane,1077,member,1995,0.00
113509,14/01/2026 17:40,14/01/2026 18:42,Central Station,Science Quad,1315,casual,1995,10.45
113510,14/01/2026 17:44,14/01/2026 18:44,Kayak Launch,Riverside Walk,1249,casual,1991,10.15
113511,14/01/2026 17:49,14/01/2026 17:58,Athletics Center,Campus North,1057,member,1966,0.00
113512,14/01/2026 18:54,14/01/2026 19:21,Cobbler's Row,Old Town Square,1193,member,1980,0.00
113513,14/01/2026 18:55,14/01/2026 19:10,Central Station,Riverside Walk,1166,member,1993,0.00
113514,14/01/2026 19:51,14/01/2026 19:55,Birchwood Terrace,Northgate Transit Hub,1250,member,1984,0.00
113515,15/01/2026 05:14,15/01/2026 05:22,Seawall Promenade,Aurora & 22nd,1152,member,,0.00
113516,15/01/2026 05:31,15/01/2026 05:59,Kayak Launch,Kayak Launch,1208,member,1985,0.00
113517,15/01/2026 06:18,15/01/2026 06:28,Harbor West,Clocktower Plaza,1010,casual,1982,2.50
113518,15/01/2026 07:40,15/01/2026 07:47,Opera House,Fountain Court,1010,casual,1990,2.05
113519,15/01/2026 07:59,15/01/2026 08:08,Exchange Street,Dockside Market,1094,member,2006,0.00
113520,15/01/2026 08:04,15/01/2026 08:11,Warehouse Row,Pier 12,1056,member,,0.00
113521,15/01/2026 08:25,15/01/2026 08:55,Botanic Gardens,Cedar Park Loop,1044,casual,1994,5.65
113522,15/01/2026 08:44,15/01/2026 08:52,Grand & 9th,Student Commons,1253,member,1990,0.00
113523,15/01/2026 08:50,15/01/2026 08:56,Opera House,Athletics Center,1210,member,1974,0.00
113524,15/01/2026 08:55,15/01/2026 09:06,Opera House,Aurora & 40th,1107,member,1978,0.00
113525,15/01/2026 09:59,15/01/2026 10:30,Pier 12,Gasometer Park,1298,casual,1992,5.80
113526,15/01/2026 10:31,15/01/2026 10:40,Student Commons,Fountain Court,1157,member,1985,0.00
113527,15/01/2026 11:11,15/01/2026 11:32,Pier 12,Pier 12,1158,member,,0.00
113528,15/01/2026 11:56,15/01/2026 12:02,Harbor West,Observatory Hill,1291,Member,1978,0.00
113529,15/01/2026 12:06,15/01/2026 12:25,Observatory Hill,City Hall,1040,casual,1982,4.00
113530,15/01/2026 12:39,15/01/2026 13:05,City Hall,City Hall,1252,Casual,1990,4.90
113531,15/01/2026 12:48,15/01/2026 13:00,Gasometer Park,Gasometer Park,1103,Member,1966,0.00
113532,15/01/2026 13:01,15/01/2026 13:11,Student Commons,Old Town Square,1022,member,1982,0.00
113533,15/01/2026 13:53,15/01/2026 15:18,Summit Ridge,Cobbler's Row,1074,casual,1989,13.90
113534,15/01/2026 14:13,15/01/2026 14:27,Student Commons,Ferry Meadow,1200,member,1983,0.00
113535,15/01/2026 14:36,15/01/2026 14:49,Observatory Hill,Campus North,1281,Casual,1993,3.10
113536,15/01/2026 14:49,15/01/2026 14:57,University Gate,Old Town Square,1307,member,1979,0.00
113537,15/01/2026 16:05,15/01/2026 16:13,Pier 12,Central Station ,1068,member,1992,0.00
113538,15/01/2026 16:37,15/01/2026 16:56,Merchant Hall,Pier 12,1193,casual,1981,3.85
113539,15/01/2026 16:49,15/01/2026 16:54,Union Plaza ,Pier 12,1235,member,2003,0.00
113540,15/01/2026 17:05,15/01/2026 17:18,Old Town Square,Central Station,1120,casual,1985,2.95
113541,15/01/2026 17:17,15/01/2026 17:31,King's Cross Lane,King's Cross Lane,1018,member,1990,0.00
113542,15/01/2026 17:19,15/01/2026 17:30,Pier 12,Pier 12,1094,member,1987,0.00
113543,15/01/2026 17:21,15/01/2026 17:31,Kayak Launch,Old Town Square,1304,casual,1998,2.50
113544,15/01/2026 17:26,15/01/2026 17:46,Cedar Park Loop,Gasometer Park,1222,member,1995,0.00
113545,15/01/2026 17:38,15/01/2026 17:43,Marina Green,Old Town Square,1027,Member,1973,0.00
113546,15/01/2026 17:57,15/01/2026 18:12,Athletics Center,Gasometer Park,1261,member,1992,0.00
113547,15/01/2026 18:32,15/01/2026 18:59,Seawall Promenade,Old Mill Crossing,1158,casual,1986,5.20
113548,15/01/2026 18:46,15/01/2026 19:01,Science Quad,Kayak Launch,1152,member,1972,0.00
113549,15/01/2026 19:03,15/01/2026 19:08,Fountain Court,Fountain Court,1038,member,1998,0.00
113550,15/01/2026 22:15,15/01/2026 22:23,Clocktower Plaza,Pier 12,1252,member,1986,0.00
113551,15/01/2026 22:41,15/01/2026 22:52,Cobbler's Row,Cobbler's Row,1264,Casual,1978,2.80
113552,15/01/2026 22:56,15/01/2026 23:07,Opera House,Harbor East,1252,member,1986,0.00
113553,16/01/2026 04:20,16/01/2026 04:46,Seawall Promenade,Aurora & 40th,1110,casual,,4.90
113554,16/01/2026 06:56,16/01/2026 07:06,Old Mill Crossing,Warehouse Row,1176,member,1985,0.00
113555,16/01/2026 08:03,16/01/2026 08:20,Clocktower Plaza,Old Town Square,1170,Casual,1995,3.55
113556,16/01/2026 08:11,16/01/2026 08:18,Student Commons,Harbor East,1233,member,1992,0.00
113557,16/01/2026 08:11,16/01/2026 08:25,Northgate Mall,Old Town Square,1310,casual,1999,3.10
113558,16/01/2026 08:21,16/01/2026 08:30,Floodgate Road,Central Station,1164,Casual,1962,2.50
113559,16/01/2026 08:36,16/01/2026 08:41,Pier 12,Pier 12,1249,member,1984,0.00
113560,16/01/2026 08:49,16/01/2026 09:03,Sunset Boulevard,Sunset Boulevard,1256,member,1995,0.00
113561,16/01/2026 09:32,16/01/2026 09:42,Dockside Market,Gasometer Park,1135,member,1963,0.00
113562,16/01/2026 09:54,16/01/2026 10:02,Kayak Launch,University Gate,1038,casual,1990,2.35
113563,16/01/2026 10:28,16/01/2026 11:02,Observatory Hill,City Hall,1074,member,1966,0.00
113564,16/01/2026 11:37,16/01/2026 11:47,Student Commons,Botanic Gardens,1272,Member,1958,0.00
113565,16/01/2026 14:11,16/01/2026 14:28,Heron Park,Gasometer Park,1289,casual,1984,3.70
113566,16/01/2026 14:28,16/01/2026 14:40,Northgate Transit Hub,City Hall,1133,member,1993,0.00
113567,16/01/2026 14:57,16/01/2026 15:15,Gasometer Park,student commons,1012,member,1981,0.00
113568,16/01/2026 16:04,16/01/2026 16:17,Ferry Meadow,Harbor East,1184,member,1992,0.00
113569,16/01/2026 16:09,16/01/2026 16:46,Old Town Square,Old Town Square,1237,Casual,1981,6.70
113570,16/01/2026 16:10,16/01/2026 16:14,Botanic Gardens,Botanic Gardens,1040,member,1969,0.00
113571,16/01/2026 16:21,16/01/2026 16:34,Clocktower Plaza,Clocktower Plaza,1293,casual,1973,3.10
113572,16/01/2026 16:25,16/01/2026 16:31,Old Mill Crossing,Northgate Transit Hub,1116,MEMBER,1996,0.00
113573,16/01/2026 17:01,16/01/2026 17:42,Westfield Green,Grand & 3rd,1275,Casual,1993,7.30
113574,16/01/2026 17:22,16/01/2026 19:04,Steelworks Gate,Steelworks Gate,1292,Casual,1995,16.30
113575,16/01/2026 17:25,16/01/2026 17:53,Merchant Hall,University Gate,1264,casual,1999,5.20
113576,16/01/2026 18:09,16/01/2026 18:16,Heron Park,Union Plaza,1090,member,1999,0.00
113577,16/01/2026 18:25,16/01/2026 18:33,Opera House,Opera House,1144,member,,0.00
113578,16/01/2026 19:29,16/01/2026 19:56,Kayak Launch,Gasometer Park,1201,Casual,1988,5.05
113579,16/01/2026 20:38,16/01/2026 20:54,Gasometer Park,Union Plaza,1125,member,1967,0.00
113580,16/01/2026 21:21,16/01/2026 21:31,Cathedral Gate,Old Town Square,1311,member,1988,0.00
113581,16/01/2026 23:36,16/01/2026 23:52,Exchange Street,Rosemont & 5th,1232,Member,1986,0.00
113582,17/01/2026 01:55,17/01/2026 02:04,City Hall,Campus North,1269,member,2000,0.00
113583,17/01/2026 08:59,17/01/2026 09:07,Ferry Meadow,Guildhall Steps,1066,member,1990,0.00
113584,17/01/2026 09:02,17/01/2026 09:14,Tannery Yard,Tannery Yard,1290,Casual,1987,2.95
113585,17/01/2026 09:04,17/01/2026 09:49,Steelworks Gate,Northgate Transit Hub,1031,casual,1973,7.75
113586,17/01/2026 11:56,17/01/2026 12:23,Student Commons,Gasometer Park,1163,MEMBER,1985,0.00
113587,17/01/2026 12:01,17/01/2026 12:35,Science Quad,Old Town Square,1004,casual,1996,6.10
113588,17/01/2026 12:22,17/01/2026 12:29,Gasometer Park,Central Station,1034,casual,1967,2.20
113589,17/01/2026 12:24,17/01/2026 12:33,Old Mill Crossing,Old Mill Crossing,1309,casual,1970,2.35
113590,17/01/2026 12:45,17/01/2026 12:53,Tannery Yard,Tannery Yard,1233,Casual,1991,2.20
113591,17/01/2026 12:56,17/01/2026 13:15,Old Town Square,Old Town Square,1225,casual,1978,3.85
113592,17/01/2026 13:34,17/01/2026 13:45,Cedar Park Loop,Student Commons,1152,casual,1977,2.80
113593,17/01/2026 13:49,17/01/2026 13:59,Athletics Center,Old Town Square,1276,Member,1993,0.00
113594,17/01/2026 14:25,17/01/2026 14:39,Hillcrest Point,Hillcrest Point,1054,casual,2000,3.25
113595,17/01/2026 14:40,17/01/2026 14:58,Union Plaza,Union Plaza,1144,casual,1980,3.70
113596,17/01/2026 14:42,17/01/2026 14:48,Central Station,Birchwood Terrace,1013,casual,1998,1.90
113597,17/01/2026 15:07,17/01/2026 16:24,Botanic Gardens,Botanic Gardens,1262,Casual,1973,12.70
113598,17/01/2026 15:17,17/01/2026 15:33,Central Station,Observatory Hill,1264,casual,1970,3.40
113599,17/01/2026 16:49,17/01/2026 17:00,Central Station,Central Station,1165,member,1999,0.00
113600,17/01/2026 16:59,17/01/2026 17:13,Harbor East,Old Town Square,1074,Member,2000,0.00
113601,17/01/2026 17:08,17/01/2026 17:16,Westfield Green,Athletics Center,1142,member,1977,0.00
113602,17/01/2026 18:07,17/01/2026 18:39,Old Town Square,Gasometer Park,1264,casual,1994,5.80
113603,18/01/2026 01:20,18/01/2026 01:28,Clocktower Plaza,Marina Green,1122,Casual,1990,2.35
113604,18/01/2026 08:52,18/01/2026 09:36,Birchwood Terrace,Birchwood Terrace,1288,casual,1994,7.75
113605,18/01/2026 09:44,18/01/2026 10:00,Old Town Square,Old Town Square,1062,casual,,3.55
113606,18/01/2026 10:15,18/01/2026 11:04,Maple Grove,City Hall,1290,casual,1977,8.35
113607,18/01/2026 10:30,18/01/2026 10:35,Old Mill Crossing,Kayak Launch ,1211,member,1993,0.00
113608,18/01/2026 11:31,18/01/2026 11:42,Central Station,Observatory Hill,1308,member,1969,0.00
113609,18/01/2026 11:38,18/01/2026 11:52,Old Town Square,Pier 12,1010,member,1982,0.00
113610,18/01/2026 11:50,18/01/2026 12:08,Pier 12,Pier 12,1311,casual,1988,3.85
113611,18/01/2026 12:02,18/01/2026 12:20,Westfield Green,Pier 12,1084,casual,1966,3.85
113612,18/01/2026 12:33,18/01/2026 12:42,City Hall,Seawall Promenade,1184,member,1977,0.00
113613,18/01/2026 12:34,18/01/2026 12:49,University Gate,University Gate,1217,casual,1980,3.25
113614,18/01/2026 14:06,18/01/2026 14:27,Library Mall,Cedar Park Loop,1003,casual,1984,4.15
113615,18/01/2026 14:37,18/01/2026 14:47,Cobbler's Row,Steelworks Gate,1024,member,1989,0.00
113616,18/01/2026 14:37,18/01/2026 14:51,Summit Ridge,Warehouse Row,1306,member,2000,0.00
113617,18/01/2026 15:43,18/01/2026 15:54,Steelworks Gate,University Gate,1120,casual,1990,2.80
113618,18/01/2026 15:45,18/01/2026 16:16,Ferry Landing,Orchard Lane,1133,casual,1974,5.80
113619,18/01/2026 16:36,18/01/2026 16:59,Riverside Walk,Central Station,1115,member,1989,0.00
113620,18/01/2026 16:50,18/01/2026 17:20,Old Town Square ,Old Town Square,1297,member,1991,0.00
113621,18/01/2026 17:08,18/01/2026 17:19,Summit Ridge,Ferry Landing,1201,casual,1997,2.80
113622,18/01/2026 17:21,18/01/2026 18:02,Gasometer Park,Ferry Landing,1011,casual,1973,7.30
113623,18/01/2026 17:44,18/01/2026 18:15,Observatory Hill,Observatory Hill,1233,Casual,1986,5.65
113624,18/01/2026 18:14,18/01/2026 18:22,Exchange Street,Riverside Walk,1307,member,,0.00
113625,18/01/2026 18:30,18/01/2026 18:40,Fountain Court,Seawall Promenade,1103,member,1992,0.00
113626,18/01/2026 20:44,18/01/2026 21:37,University Gate,Athletics Center,1152,casual,2000,9.10
113627,18/01/2026 21:33,18/01/2026 21:47,Maple Grove,Exchange Street,1164,casual,1986,3.25
113628,19/01/2026 07:12,19/01/2026 07:26,Old Town Square,Old Town Square,1063,member,1991,0.00
113629,19/01/2026 07:46,19/01/2026 07:57,Poplar Circle,Gasometer Park,1252,member,1978,0.00
113630,19/01/2026 07:59,19/01/2026 08:09,Gasometer Park,Gasometer Park,1041,member,1982,0.00
113631,19/01/2026 08:31,19/01/2026 08:39,Northgate Mall,Northgate Mall,1311,member,1993,0.00
113632,19/01/2026 09:10,19/01/2026 09:24,Athletics Center,Dockside Market,1144,Member,1989,0.00
113633,19/01/2026 09:36,19/01/2026 09:46,Old Town Square,Central Station,1161,Casual,1997,2.65
113634,19/01/2026 10:28,19/01/2026 11:05,Westfield Green,Grand & 3rd,1149,casual,1970,6.55
113635,19/01/2026 11:07,19/01/2026 11:18,Kayak Launch,Old Town Square,1311,casual,1988,2.80
113636,19/01/2026 12:19,19/01/2026 12:35,Birchwood Terrace,Old Town Square,1202,member,1990,0.00
